STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location,Lat,Lon,zips,Community Area,Zipcode,Pop2010
30232,S,Wellington (Loop-bound),Wellington,Wellington (Brown & Purple Lines),41210,True,False,False,False,True,False,True,False,False,False,"41.936033, -87.653266",41.936033,-87.653266,60657,05,60657,4521
30232,S,Wellington (Loop-bound),Wellington,Wellington (Brown & Purple Lines),41210,True,False,False,False,True,False,True,False,False,False,"41.936033, -87.653266",41.936033,-87.653266,60657,06,60657,61475
30232,S,Wellington (Loop-bound),Wellington,Wellington (Brown & Purple Lines),41210,True,False,False,False,True,False,True,False,False,False,"41.936033, -87.653266",41.936033,-87.653266,60657,07,60657,0
30268,S,Bryn Mawr (95th-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,01,60660,191
30268,S,Bryn Mawr (95th-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,02,60660,2718
30268,S,Bryn Mawr (95th-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,04,60660,0
30268,S,Bryn Mawr (95th-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,77,60660,39843
30267,N,Bryn Mawr (Howard-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,01,60660,191
30267,N,Bryn Mawr (Howard-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,02,60660,2718
30267,N,Bryn Mawr (Howard-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,04,60660,0
30267,N,Bryn Mawr (Howard-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"41.983504, -87.65884",41.983504,-87.65884,60660,77,60660,39843
30148,S,Granville (95th-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,01,60660,191
30148,S,Granville (95th-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,02,60660,2718
30148,S,Granville (95th-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,04,60660,0
30148,S,Granville (95th-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,77,60660,39843
30147,N,Granville (Howard-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,01,60660,191
30147,N,Granville (Howard-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,02,60660,2718
30147,N,Granville (Howard-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,04,60660,0
30147,N,Granville (Howard-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"41.993664, -87.659202",41.993664,-87.659202,60660,77,60660,39843
30170,S,Thorndale (95th-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,01,60660,191
30170,S,Thorndale (95th-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,02,60660,2718
30170,S,Thorndale (95th-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,04,60660,0
30170,S,Thorndale (95th-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,77,60660,39843
30169,N,Thorndale (Howard-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,01,60660,191
30169,N,Thorndale (Howard-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,02,60660,2718
30169,N,Thorndale (Howard-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,04,60660,0
30169,N,Thorndale (Howard-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"41.990259, -87.659076",41.990259,-87.659076,60660,77,60660,39843
30265,E,California (63rd-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,23,60612,1157
30265,E,California (63rd-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,24,60612,4951
30265,E,California (63rd-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,27,60612,10111
30265,E,California (63rd-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,28,60612,15619
30265,E,California (63rd-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,29,60612,1634
30266,W,California (Harlem-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,23,60612,1157
30266,W,California (Harlem-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,24,60612,4951
30266,W,California (Harlem-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,27,60612,10111
30266,W,California (Harlem-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,28,60612,15619
30266,W,California (Harlem-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"41.88422, -87.696234",41.88422,-87.696234,60612,29,60612,1634
30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,23,60612,1157
30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,24,60612,4951
30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,27,60612,10111
30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,28,60612,15619
30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,29,60612,1634
30157,E,Illinois Medical District (O'Hare-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,23,60612,1157
30157,E,Illinois Medical District (O'Hare-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,24,60612,4951
30157,E,Illinois Medical District (O'Hare-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,27,60612,10111
30157,E,Illinois Medical District (O'Hare-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,28,60612,15619
30157,E,Illinois Medical District (O'Hare-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"41.875706, -87.673932",41.875706,-87.673932,60612,29,60612,1634
30207,E,Kedzie (63rd-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,23,60612,1157
30207,E,Kedzie (63rd-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,24,60612,4951
30207,E,Kedzie (63rd-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,27,60612,10111
30207,E,Kedzie (63rd-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,28,60612,15619
30207,E,Kedzie (63rd-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,29,60612,1634
30208,W,Kedzie (Harlem-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,23,60612,1157
30208,W,Kedzie (Harlem-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,24,60612,4951
30208,W,Kedzie (Harlem-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,27,60612,10111
30208,W,Kedzie (Harlem-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,28,60612,15619
30208,W,Kedzie (Harlem-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"41.884321, -87.706155",41.884321,-87.706155,60612,29,60612,1634
30200,W,Polk (54th/Cermak-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,23,60612,1157
30200,W,Polk (54th/Cermak-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,24,60612,4951
30200,W,Polk (54th/Cermak-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,27,60612,10111
30200,W,Polk (54th/Cermak-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,28,60612,15619
30200,W,Polk (54th/Cermak-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,29,60612,1634
30199,E,Polk (Loop-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,23,60612,1157
30199,E,Polk (Loop-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,24,60612,4951
30199,E,Polk (Loop-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,27,60612,10111
30199,E,Polk (Loop-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,28,60612,15619
30199,E,Polk (Loop-bound),Polk,Polk (Pink Line),41030,True,False,False,False,False,False,False,False,True,False,"41.871551, -87.66953",41.871551,-87.66953,60612,29,60612,1634
30042,E,Western (Forest Pk Branch) (O'Hare-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,23,60612,1157
30042,E,Western (Forest Pk Branch) (O'Hare-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,24,60612,4951
30042,E,Western (Forest Pk Branch) (O'Hare-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,27,60612,10111
30042,E,Western (Forest Pk Branch) (O'Hare-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,28,60612,15619
30042,E,Western (Forest Pk Branch) (O'Hare-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,29,60612,1634
30043,W,Western (Forest Pk Branch) (Forest Pk-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,23,60612,1157
30043,W,Western (Forest Pk Branch) (Forest Pk-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,24,60612,4951
30043,W,Western (Forest Pk Branch) (Forest Pk-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,27,60612,10111
30043,W,Western (Forest Pk Branch) (Forest Pk-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,28,60612,15619
30043,W,Western (Forest Pk Branch) (Forest Pk-bound),Western,Western (Blue Line - Forest Park Branch),40220,False,False,True,False,False,False,False,False,False,False,"41.875478, -87.688436",41.875478,-87.688436,60612,29,60612,1634
30033,W,Ashland (Harlem-54th/Cermak-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,23,60612,1157
30033,W,Ashland (Harlem-54th/Cermak-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,24,60612,4951
30033,W,Ashland (Harlem-54th/Cermak-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,27,60612,10111
30033,W,Ashland (Harlem-54th/Cermak-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,28,60612,15619
30033,W,Ashland (Harlem-54th/Cermak-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,29,60612,1634
30032,E,Ashland (Loop-63rd-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,23,60612,1157
30032,E,Ashland (Loop-63rd-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,24,60612,4951
30032,E,Ashland (Loop-63rd-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,27,60612,10111
30032,E,Ashland (Loop-63rd-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,28,60612,15619
30032,E,Ashland (Loop-63rd-bound),Ashland,Ashland (Green & Pink Lines),40170,True,False,False,True,False,False,False,False,True,False,"41.885269, -87.666969",41.885269,-87.666969,60612,29,60612,1634
30074,E,Clark/Lake (Inner Loop),Clark/Lake,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)",40380,True,False,False,True,False,False,True,False,True,True,"41.885737, -87.630886",41.885737,-87.630886,60601,32,60601,11110
30075,W,Clark/Lake (Outer Loop),Clark/Lake,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)",40380,True,False,False,True,True,False,False,False,False,False,"41.885737, -87.630886",41.885737,-87.630886,60601,32,60601,11110
30374,S,Clark/Lake (Forest Pk-bound),Clark/Lake,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)",40380,True,False,True,False,False,False,False,False,False,False,"41.885737, -87.630886",41.885737,-87.630886,60601,32,60601,11110
30375,N,Clark/Lake (O'Hare-bound),Clark/Lake,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)",40380,True,False,True,False,False,False,False,False,False,False,"41.885737, -87.630886",41.885737,-87.630886,60601,32,60601,11110
30290,S,Lake (95th-bound),Lake,Lake (Red Line),41660,True,True,False,False,False,False,False,False,False,False,"41.884809, -87.627813",41.884809,-87.627813,60601,32,60601,11110
30050,E,State/Lake (Inner Loop),State/Lake,"State/Lake (Brown, Green, Orange, Pink & Purple Lines)",40260,False,False,False,True,False,False,True,False,True,True,"41.88574, -87.627835",41.88574,-87.627835,60601,32,60601,11110
30051,W,State/Lake (Outer Loop),State/Lake,"State/Lake (Brown, Green, Orange, Pink & Purple Lines)",40260,False,False,False,True,True,False,False,False,False,False,"41.88574, -87.627835",41.88574,-87.627835,60601,32,60601,11110
30289,N,Lake (Howard-bound),Lake,Lake (Red Line),41660,True,True,False,False,False,False,False,False,False,False,"41.884809, -87.627813",41.884809,-87.627813,60601,32,60601,11110
30085,W,Clinton (Forest Pk-bound),Clinton,Clinton (Blue Line),40430,False,False,True,False,False,False,False,False,False,False,"41.875539, -87.640984",41.875539,-87.640984,60607,28,60607,21873
30085,W,Clinton (Forest Pk-bound),Clinton,Clinton (Blue Line),40430,False,False,True,False,False,False,False,False,False,False,"41.875539, -87.640984",41.875539,-87.640984,60607,32,60607,2024
30084,E,Clinton (O'Hare-bound),Clinton,Clinton (Blue Line),40430,False,False,True,False,False,False,False,False,False,False,"41.875539, -87.640984",41.875539,-87.640984,60607,28,60607,21873
30084,E,Clinton (O'Hare-bound),Clinton,Clinton (Blue Line),40430,False,False,True,False,False,False,False,False,False,False,"41.875539, -87.640984",41.875539,-87.640984,60607,32,60607,2024
30296,W,Morgan (Harlem-54th/Cermak-bound),Morgan,Morgan (Green & Pink Lines),41510,True,False,False,True,False,False,False,False,True,False,"41.885586, -87.652193",41.885586,-87.652193,60607,28,60607,21873
30296,W,Morgan (Harlem-54th/Cermak-bound),Morgan,Morgan (Green & Pink Lines),41510,True,False,False,True,False,False,False,False,True,False,"41.885586, -87.652193",41.885586,-87.652193,60607,32,60607,2024
30295,E,Morgan (Loop-63rd-bound),Morgan,Morgan (Green & Pink Lines),41510,True,False,False,True,False,False,False,False,True,False,"41.885586, -87.652193",41.885586,-87.652193,60607,28,60607,21873
30295,E,Morgan (Loop-63rd-bound),Morgan,Morgan (Green & Pink Lines),41510,True,False,False,True,False,False,False,False,True,False,"41.885586, -87.652193",41.885586,-87.652193,60607,32,60607,2024
30093,W,Racine (Forest Pk-bound),Racine,Racine (Blue Line),40470,False,False,True,False,False,False,False,False,False,False,"41.87592, -87.659458",41.87592,-87.659458,60607,28,60607,21873
30093,W,Racine (Forest Pk-bound),Racine,Racine (Blue Line),40470,False,False,True,False,False,False,False,False,False,False,"41.87592, -87.659458",41.87592,-87.659458,60607,32,60607,2024
30092,E,Racine (O'Hare-bound),Racine,Racine (Blue Line),40470,False,False,True,False,False,False,False,False,False,False,"41.87592, -87.659458",41.87592,-87.659458,60607,28,60607,21873
30092,E,Racine (O'Hare-bound),Racine,Racine (Blue Line),40470,False,False,True,False,False,False,False,False,False,False,"41.87592, -87.659458",41.87592,-87.659458,60607,32,60607,2024
30069,W,UIC-Halsted (Forest Pk-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350,True,False,True,False,False,False,False,False,False,False,"41.875474, -87.649707",41.875474,-87.649707,60607,28,60607,21873
30069,W,UIC-Halsted (Forest Pk-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350,True,False,True,False,False,False,False,False,False,False,"41.875474, -87.649707",41.875474,-87.649707,60607,32,60607,2024
30068,E,UIC-Halsted (O'Hare-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350,True,False,True,False,False,False,False,False,False,False,"41.875474, -87.649707",41.875474,-87.649707,60607,28,60607,21873
30068,E,UIC-Halsted (O'Hare-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350,True,False,True,False,False,False,False,False,False,False,"41.875474, -87.649707",41.875474,-87.649707,60607,32,60607,2024
30222,W,Clinton (Harlem-54th/Cermak-bound),Clinton,Clinton (Green & Pink Lines),41160,True,False,False,True,False,False,False,False,True,False,"41.885678, -87.641782",41.885678,-87.641782,60661,24,60661,0
30222,W,Clinton (Harlem-54th/Cermak-bound),Clinton,Clinton (Green & Pink Lines),41160,True,False,False,True,False,False,False,False,True,False,"41.885678, -87.641782",41.885678,-87.641782,60661,28,60661,7792
30221,E,Clinton (Loop-63rd-bound),Clinton,Clinton (Green & Pink Lines),41160,True,False,False,True,False,False,False,False,True,False,"41.885678, -87.641782",41.885678,-87.641782,60661,24,60661,0
30221,E,Clinton (Loop-63rd-bound),Clinton,Clinton (Green & Pink Lines),41160,True,False,False,True,False,False,False,False,True,False,"41.885678, -87.641782",41.885678,-87.641782,60661,28,60661,7792
30291,E,Conservatory (63rd-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,23,60624,7127
30291,E,Conservatory (63rd-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,25,60624,0
30291,E,Conservatory (63rd-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,26,60624,18001
30291,E,Conservatory (63rd-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,27,60624,10456
30291,E,Conservatory (63rd-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,29,60624,2521
30292,W,Conservatory (Harlem-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,23,60624,7127
30292,W,Conservatory (Harlem-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,25,60624,0
30292,W,Conservatory (Harlem-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,26,60624,18001
30292,W,Conservatory (Harlem-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,27,60624,10456
30292,W,Conservatory (Harlem-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"41.884904, -87.716523",41.884904,-87.716523,60624,29,60624,2521
30049,W,Kedzie-Homan (Forest Pk-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,23,60624,7127
30049,W,Kedzie-Homan (Forest Pk-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,25,60624,0
30049,W,Kedzie-Homan (Forest Pk-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,26,60624,18001
30049,W,Kedzie-Homan (Forest Pk-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,27,60624,10456
30049,W,Kedzie-Homan (Forest Pk-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,29,60624,2521
30048,E,Kedzie-Homan (O'Hare-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,23,60624,7127
30048,E,Kedzie-Homan (O'Hare-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,25,60624,0
30048,E,Kedzie-Homan (O'Hare-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,26,60624,18001
30048,E,Kedzie-Homan (O'Hare-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,27,60624,10456
30048,E,Kedzie-Homan (O'Hare-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"41.874341, -87.70604",41.874341,-87.70604,60624,29,60624,2521
30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,23,60624,7127
30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,25,60624,0
30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,26,60624,18001
30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,27,60624,10456
30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,29,60624,2521
30179,E,Pulaski (O'Hare-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,23,60624,7127
30179,E,Pulaski (O'Hare-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,25,60624,0
30179,E,Pulaski (O'Hare-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"41.873797, -87.725663",41.873797,-87.725663,60624,26,60624,18001
